Bill Date,PayInvoice ID,Bill Number,PurchaseOrder,Bill Status,Is Inclusive Tax,Submitted By,Approved By,Submitted Date,Approved Date,Vendor Name,Location ID,Location Name,Due Date,Currency Code,Exchange Rate,Item Name,Product ID,SKU,UPC,MPN,EAN,ISBN,Brand,Account,Description,Quantity,Usage unit,Line Item Location ID,Line Item Location Name,Rate,Purchase Receive Number,Purchase Order Number,Bill Receive Status,Manually Received Quantity,Customer Name,Tax ID,Tax Name,Tax Percentage,Tax Amount,Tax Type,Item Tax Authority,Is Landed Cost,Item Total,SubTotal,Discount Type,Is Discount Before Tax,Discount,Discount Amount,Entity Discount Percent,Entity Discount Amount,Discount Account,Item Discount Account,Total,Balance,Adjustment,Adjustment Description,Vendor Notes,Terms & Conditions
2026-03-01,5623409000001571370,60877690,60877690,Overdue,false,,,,,Goodwill of Colorado,5623409000000090078,Head Office,2026-03-01,USD,1.00,Harmonix Playstation PS3 Fender Stratocaster Wireless Guitar Controller 822151,5623409000000322001,,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,13.00,USAV1923,60877690,,,,5623409000001044000,TBU (9.54%),9.540000,1.24,ItemAmount,TBU,false,13.00,13.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,27.39,27.39,13.15,S&H,,
2026-03-04,5623409000001587357,60751132,60751132,Overdue,false,,,,,Goodwill of Greater Washington D.C. -VA,5623409000000090078,Head Office,2026-03-04,USD,1.00,Bose Wave Music System II - Platinum White,5623409000000144125,[OLD]-00092,,,,,,Inventory Asset,WITH REMOTE,1.00,,5623409000000090078,Head Office,129.00,USAV1995,60751132,,,,5623409000000259026,TUB,7.750000,10.00,ItemAmount,TBU,false,129.00,129.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,157.61,157.61,18.61,S&H,,
2026-03-04,5623409000001587408,60751350,60751350,Overdue,false,,,,,Goodwill of Western and Northern Connecticut,5623409000000090078,Head Office,2026-03-04,USD,1.00,"Bose SoundTouch 300 Soundbar, Works with Alexa",5623409000000375370,[OLD]-00825,017817739924,,0017817739924,,Bose,Inventory Asset,,1.00,unit,5623409000000090078,Head Office,247.00,,60751350,,,,5623409000000260161,TBU (7.86%),7.860000,19.41,ItemAmount,TBU,false,247.00,247.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,290.03,290.03,23.62,S&H,,
2026-03-04,5623409000001587459,60770795,60770795,Overdue,false,,,,,Goodwill of Western Missouri & Eastern Kansas	,5623409000000090078,Head Office,2026-03-04,USD,1.00,Factory-renewed Bose VCS-10 Center Channel Speaker - Black,5623409000000144317,[OLD]-01279,,,,,,Inventory Asset,,1.00,,5623409000000090078,Head Office,37.00,USAV1966,60770795,,,,5623409000001216222,TBU (8.81%,8.810000,3.26,ItemAmount,TBU,false,37.00,37.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,60.80,60.80,20.54,S&H,,
2026-02-02,5623409000001612745,LCPU-ANHVU-020226,LCPU-ANHVU-020226,Overdue,false,,,,,ANH VU,5623409000000090078,Head Office,2026-02-02,USD,1.00,Bose Companion 5 Multimedia Speaker System – Graphite/Silver,5623409000000276395,[OLD]-01824,,,,,,Inventory Asset,,1.00,set,5623409000000090078,Head Office,120.00,USAV1942,LCPU-ANHVU-020226,,,,,,,,,,false,120.00,120.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,120.00,120.00,0.00,S&H,,
2026-01-12,5623409000001612816,LCPU-KEN-012626,LCPU-KEN-012626,Overdue,false,,,,,Ken Lickel,5623409000000090078,Head Office,2026-01-12,USD,1.00,Bose Wave Music System III - Graphite Gray,5623409000000090222,[OLD]-00958,,,,,Bose,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,70.00,USAV1379,LCPU-KEN-012626,,,,,,,,,,false,70.00,660.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,660.00,660.00,0.00,S&H,,
2026-01-12,5623409000001612816,LCPU-KEN-012626,LCPU-KEN-012626,Overdue,false,,,,,Ken Lickel,5623409000000090078,Head Office,2026-01-12,USD,1.00,Replacement Bose Wave WiFi SoundTouch Pedestal Grey for Bose Wave Music System III,5623409000000938184,[OLD]-05046,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,50.00,USAV1379,LCPU-KEN-012626,,,,,,,,,,false,50.00,660.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,660.00,660.00,0.00,S&H,,
2026-01-12,5623409000001612816,LCPU-KEN-012626,LCPU-KEN-012626,Overdue,false,,,,,Ken Lickel,5623409000000090078,Head Office,2026-01-12,USD,1.00,BOSE(R) 321 Series II DVD Home Entertainment System Graphite,5623409000000303871,[OLD]-03764,,,,,,Inventory Asset,,1.00,set,5623409000000090078,Head Office,100.00,USAV1379,LCPU-KEN-012626,,,,,,,,,,false,100.00,660.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,660.00,660.00,0.00,S&H,,
2026-01-12,5623409000001612816,LCPU-KEN-012626,LCPU-KEN-012626,Overdue,false,,,,,Ken Lickel,5623409000000090078,Head Office,2026-01-12,USD,1.00,Replacement Bose Single Cube Speaker for Bose Lifestyle Acoustimass Home Theater Speaker System,5623409000000102686,[OLD]-05003,,,,,,Inventory Asset,,2.00,pcs,5623409000000090078,Head Office,10.00,USAV1379,LCPU-KEN-012626,,,,,,,,,,false,20.00,660.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,660.00,660.00,0.00,S&H,,
2026-01-12,5623409000001612816,LCPU-KEN-012626,LCPU-KEN-012626,Overdue,false,,,,,Ken Lickel,5623409000000090078,Head Office,2026-01-12,USD,1.00,Bose Single Cube Speaker for Lifestyle 18 Series,5623409000000252784,[OLD]-00156,,,,,,Inventory Asset,,2.00,,5623409000000090078,Head Office,10.00,USAV1379,LCPU-KEN-012626,,,,,,,,,,false,20.00,660.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,660.00,660.00,0.00,S&H,,
2026-01-12,5623409000001612816,LCPU-KEN-012626,LCPU-KEN-012626,Overdue,false,,,,,Ken Lickel,5623409000000090078,Head Office,2026-01-12,USD,1.00,Replacement Bose Companion 3 Series II Subwoofer Only,5623409000000276427,[OLD]-01825-SW,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,40.00,USAV1379,LCPU-KEN-012626,,,,,,,,,,false,40.00,660.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,660.00,660.00,0.00,S&H,,
2026-01-12,5623409000001612816,LCPU-KEN-012626,LCPU-KEN-012626,Overdue,false,,,,,Ken Lickel,5623409000000090078,Head Office,2026-01-12,USD,1.00,Bose SoundDock Portable 30-Pin iPod/iPhone Speaker Dock,5623409000000102378,[OLD]-00113,,,,,,Inventory Asset, no power supply,1.00,pcs,5623409000000090078,Head Office,10.00,USAV1379,LCPU-KEN-012626,,,,,,,,,,false,10.00,660.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,660.00,660.00,0.00,S&H,,
2026-01-12,5623409000001612816,LCPU-KEN-012626,LCPU-KEN-012626,Overdue,false,,,,,Ken Lickel,5623409000000090078,Head Office,2026-01-12,USD,1.00,Factory-renewed Bose VCS-10 Center Channel Speaker - Black,5623409000000144317,[OLD]-01279,,,,,,Inventory Asset,,2.00,,5623409000000090078,Head Office,25.00,USAV1379,LCPU-KEN-012626,,,,,,,,,,false,50.00,660.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,660.00,660.00,0.00,S&H,,
2026-01-12,5623409000001612816,LCPU-KEN-012626,LCPU-KEN-012626,Overdue,false,,,,,Ken Lickel,5623409000000090078,Head Office,2026-01-12,USD,1.00,Bose 161 Speaker System (Black) - Ideal for Stereo or Home Theater use,5623409000000222983,[OLD]-04902-Bk,,,,,,Inventory Asset,,1.00,PAIR,5623409000000090078,Head Office,35.00,USAV1379,LCPU-KEN-012626,,,,,,,,,,false,35.00,660.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,660.00,660.00,0.00,S&H,,
2026-01-12,5623409000001612816,LCPU-KEN-012626,LCPU-KEN-012626,Overdue,false,,,,,Ken Lickel,5623409000000090078,Head Office,2026-01-12,USD,1.00,Bose 161 Speaker System (White) - Ideal for Stereo or Home Theater use,5623409000000370290,[OLD]-04902-W,,,,,,Inventory Asset,with mounts,1.00,PAIR,5623409000000090078,Head Office,40.00,USAV1379,LCPU-KEN-012626,,,,,,,,,,false,40.00,660.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,660.00,660.00,0.00,S&H,,
2026-01-12,5623409000001612816,LCPU-KEN-012626,LCPU-KEN-012626,Overdue,false,,,,,Ken Lickel,5623409000000090078,Head Office,2026-01-12,USD,1.00,BOSE Control Pod 9 Pin for Companion 3 Series II,5623409000001271283,[OLD]-01629,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,10.00,USAV1379,LCPU-KEN-012626,,,,,,,,,,false,10.00,660.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,660.00,660.00,0.00,S&H,,
2026-01-12,5623409000001612816,LCPU-KEN-012626,LCPU-KEN-012626,Overdue,false,,,,,Ken Lickel,5623409000000090078,Head Office,2026-01-12,USD,1.00,Bose Wave Radio AM/FM Alarm Clock,5623409000000144207,[OLD]-00007-W,,,,,,Inventory Asset,Defective LCD,1.00,,5623409000000090078,Head Office,25.00,USAV1379,LCPU-KEN-012626,,,,,,,,,,false,25.00,660.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,660.00,660.00,0.00,S&H,,
2026-01-12,5623409000001612816,LCPU-KEN-012626,LCPU-KEN-012626,Overdue,false,,,,,Ken Lickel,5623409000000090078,Head Office,2026-01-12,USD,1.00,PS2 Guitar Controller,5623409000001271309,,,,,,,Inventory Asset,,2.00,pcs,5623409000000090078,Head Office,10.00,USAV1379,LCPU-KEN-012626,,,,,,,,,,false,20.00,660.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,660.00,660.00,0.00,S&H,,
2026-01-12,5623409000001612816,LCPU-KEN-012626,LCPU-KEN-012626,Overdue,false,,,,,Ken Lickel,5623409000000090078,Head Office,2026-01-12,USD,1.00,Xbox 360 Les Paul Wireless Guitar,5623409000001115015,,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,25.00,USAV1379,LCPU-KEN-012626,,,,,,,,,,false,25.00,660.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,660.00,660.00,0.00,S&H,,
2026-01-12,5623409000001612816,LCPU-KEN-012626,LCPU-KEN-012626,Overdue,false,,,,,Ken Lickel,5623409000000090078,Head Office,2026-01-12,USD,1.00,Wireless Guitar Hero Guitar (Red Octane) - Xbox 360,5623409000001271322,,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,25.00,USAV1379,LCPU-KEN-012626,,,,,,,,,,false,25.00,660.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,660.00,660.00,0.00,S&H,,
2026-01-12,5623409000001612816,LCPU-KEN-012626,LCPU-KEN-012626,Overdue,false,,,,,Ken Lickel,5623409000000090078,Head Office,2026-01-12,USD,1.00,Guitar Hero III: Legends of Rock - Nintendo Wii (Game only),5623409000000964683,,,,,,,Inventory Asset, + Foot Pedal,1.00,pcs,5623409000000090078,Head Office,10.00,USAV1379,LCPU-KEN-012626,,,,,,,,,,false,10.00,660.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,660.00,660.00,0.00,S&H,,
2026-01-12,5623409000001612816,LCPU-KEN-012626,LCPU-KEN-012626,Overdue,false,,,,,Ken Lickel,5623409000000090078,Head Office,2026-01-12,USD,1.00,"Bose 301 Series IV (Pair, genuine walnut)",5623409000001271296,[OLD]-01658,,,,,,Inventory Asset,,1.00,PAIR,5623409000000090078,Head Office,100.00,USAV1379,LCPU-KEN-012626,,,,,,,,,,false,100.00,660.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,660.00,660.00,0.00,S&H,,
2026-01-12,5623409000001612816,LCPU-KEN-012626,LCPU-KEN-012626,Overdue,false,,,,,Ken Lickel,5623409000000090078,Head Office,2026-01-12,USD,1.00,The Beatles: Rock Band (Game Only) - Nintendo Wii,5623409000001271335,,,,,,,Inventory Asset,,1.00,unit,5623409000000090078,Head Office,10.00,USAV1379,LCPU-KEN-012626,,,,,,,,,,false,10.00,660.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,660.00,660.00,0.00,S&H,,
2026-02-28,5623409000001613441,LCPU-ALVAVO-022826,LCPU-ALVAVO-022826,Overdue,false,,,,,ALVAVO,5623409000000090078,Head Office,2026-02-28,USD,1.00,Bose® CineMate® Series II Digital Home Theater Speaker System,5623409000000218063,[OLD]-01896,,,,,,Inventory Asset,,1.00,,5623409000000090078,Head Office,80.00,USAV1934,LCPU-ALVAVO-022826,,,,,,,,,,false,80.00,80.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,80.00,80.00,0.00,S&H,,
2026-02-13,5623409000001613846,LCPU-HUY-021326,LCPU-HUY-021326,Overdue,false,,,,,HUY,5623409000000090078,Head Office,2026-02-13,USD,1.00,Bose Wave Radio II - Platinum White,5623409000000102818,[OLD]-00973-W,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,35.00,USAV1937,LCPU-HUY-021326,,,,,,,,,,false,35.00,370.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,370.00,370.00,0.00,S&H,,
2026-02-13,5623409000001613846,LCPU-HUY-021326,LCPU-HUY-021326,Overdue,false,,,,,HUY,5623409000000090078,Head Office,2026-02-13,USD,1.00,Bose Wave Music System II - Platinum White,5623409000000144125,[OLD]-00092,,,,,,Inventory Asset,,1.00,,5623409000000090078,Head Office,50.00,USAV1937,LCPU-HUY-021326,,,,,,,,,,false,50.00,370.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,370.00,370.00,0.00,S&H,,
2026-02-13,5623409000001613846,LCPU-HUY-021326,LCPU-HUY-021326,Overdue,false,,,,,HUY,5623409000000090078,Head Office,2026-02-13,USD,1.00,Bose Wave Music System IV - Platinum Silver,5623409000000102730,[OLD]-01385,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,180.00,USAV1937,LCPU-HUY-021326,,,,,,,,,,false,180.00,370.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,370.00,370.00,0.00,S&H,,
2026-02-13,5623409000001613846,LCPU-HUY-021326,LCPU-HUY-021326,Overdue,false,,,,,HUY,5623409000000090078,Head Office,2026-02-13,USD,1.00,Bose Wave - Audio System - Radio / Cd - Graphite Gray,5623409000000144166,[OLD]-04886,,,,,,Inventory Asset,,1.00,,5623409000000090078,Head Office,35.00,USAV1937,LCPU-HUY-021326,,,,,,,,,,false,35.00,370.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,370.00,370.00,0.00,S&H,,
2026-02-13,5623409000001613846,LCPU-HUY-021326,LCPU-HUY-021326,Overdue,false,,,,,HUY,5623409000000090078,Head Office,2026-02-13,USD,1.00,Bose Lifestyle PS 28 III Subwoofer Dual Voltage Black),5623409000001262422,[OLD]-01886-Bk,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,70.00,USAV1937,LCPU-HUY-021326,,,,,,,,,,false,70.00,370.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,370.00,370.00,0.00,S&H,,
2026-03-06,5623409000001614329,60808917,60808917,Overdue,false,,,,,Goodwill Keystone Area - Reading,5623409000000090078,Head Office,2026-03-06,USD,1.00,Bose Single Cube Satellite Speaker Acoustimass Lifestyle - Black,5623409000000948381,[OLD]-05087-B,,,,,,Inventory Asset,with Cables,3.00,pcs,5623409000000090078,Head Office,11.00,USAV1996,60808917,,,,5623409000000269324,TBU (7.76%),7.760000,2.56,ItemAmount,TBU,false,33.00,33.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,35.57,35.57,0.01,S&H,,
2026-03-06,5623409000001614380,60798006,60798006,Overdue,false,,,,,Goodwill San Diego and Imperial Counties,5623409000000090078,Head Office,2026-03-06,USD,1.00,Bose Lifestyle PS 28 III Subwoofer Dual Voltage Black),5623409000001262422,[OLD]-01886-Bk,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,24.95,USAV1985,60798006,,,,5623409000000307098,TBU (7.73%),7.730000,1.93,ItemAmount,TBU,false,24.95,24.95,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,39.55,39.55,12.67,S&H,,
2026-03-07,5623409000001614526,60788358,60788358,Overdue,false,,,,,Goodwill-Easter Seals MN,5623409000000090078,Head Office,2026-03-07,USD,1.00,Bose SoundDock Series III Digital Music System with Lightning Connector,5623409000000102411,[OLD]-01394,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,33.00,USAV2009,60788358,,,,5623409000000357632,TBU (8.45%),8.450000,2.79,ItemAmount,TBU,false,33.00,33.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,52.92,52.92,17.13,S&H,,
2026-03-07,5623409000001614628,60892987,60892987,Overdue,false,,,,,Goodwill San Diego and Imperial Counties,5623409000000090078,Head Office,2026-03-07,USD,1.00,Bose 161 Speaker System (Black) - Ideal for Stereo or Home Theater use,5623409000000222983,[OLD]-04902-Bk,,,,,,Inventory Asset,,1.00,PAIR,5623409000000090078,Head Office,36.01,USAV1983,60892987,,,,5623409000000259026,TUB,7.750000,2.79,ItemAmount,TBU,false,36.01,242.01,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,271.36,271.36,10.59,S&H,,
2026-03-07,5623409000001614628,60892987,60892987,Overdue,false,,,,,Goodwill San Diego and Imperial Counties,5623409000000090078,Head Office,2026-03-07,USD,1.00,Bose Wave Music System IV - Espresso Black,5623409000000102477,[OLD]-00106,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,206.00,USAV1983,60892987,,,,5623409000000259026,TUB,7.750000,15.97,ItemAmount,TBU,false,206.00,242.01,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,271.36,271.36,10.59,S&H,,
2026-03-07,5623409000001614628,60892987,60892987,Overdue,false,,,,,Goodwill San Diego and Imperial Counties,5623409000000090078,Head Office,2026-03-07,USD,1.00,Bose Wave Music System IV Remote Control - Black,5623409000000245257,,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,0.00,USAV1983,60892987,,,,,,,,,,false,0.00,242.01,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,271.36,271.36,10.59,S&H,,
2026-03-07,5623409000001614703,60809207,60809207,Overdue,false,,,,,Heart of Texas Goodwill,5623409000000090078,Head Office,2026-03-07,USD,1.00,"Bose Sounddock 1 30 pin Connector, Black",5623409000000389488,,651046352228,,0651046352228,,Bose,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,15.99,USAV1994,60809207,,,,5623409000000370268,TBU (8.26%),8.260000,1.32,ItemAmount,TBU,false,15.99,15.99,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,29.56,29.56,12.25,S&H,,
2026-03-07,5623409000001614754,60809016,60809016,Overdue,false,,,,,Goodwill of Central & Northern Arizona,5623409000000090078,Head Office,2026-03-07,USD,1.00,Bose Acoustimass Cube Speaker - White,5623409000000370315,[OLD]-04907,,,,,,Inventory Asset,,3.00,pcs,5623409000000090078,Head Office,6.33,USAV1986,60809016,,,,5623409000000263489,TBU (9.16%),9.160000,1.74,ItemAmount,TBU,false,18.99,18.99,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,34.97,34.97,14.24,S&H,,
2026-03-07,5623409000001614805,60919013,60919013,Overdue,false,,,,,Goodwill of Greater Milwaukee and Chicago,5623409000000090078,Head Office,2026-03-07,USD,1.00,Bose Wave Music System (Graphite Gray) (Discontinued by Manufacturer),5623409000000144678,[OLD]-00784,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,114.00,USAV1989,60919013,,,,5623409000001090775,TBU (8.023%),8.023000,9.15,ItemAmount,TBU,false,114.00,174.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,211.86,211.86,23.90,S&H,,
2026-03-07,5623409000001614805,60919013,60919013,Overdue,false,,,,,Goodwill of Greater Milwaukee and Chicago,5623409000000090078,Head Office,2026-03-07,USD,1.00,"Bose Wave Music System III Remote, Graphite Gray",5623409000000235604,[OLD]-01877,,,,,,Inventory Asset,,1.00,,5623409000000090078,Head Office,0.00,USAV1989,60919013,,,,5623409000001090775,TBU (8.023%),8.023000,0.00,ItemAmount,TBU,false,0.00,174.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,211.86,211.86,23.90,S&H,,
2026-03-07,5623409000001614805,60919013,60919013,Overdue,false,,,,,Goodwill of Greater Milwaukee and Chicago,5623409000000090078,Head Office,2026-03-07,USD,1.00,"Bose 151 SE Environmental Speakers, Elegant Outdoor Speakers - White",5623409000000102455,[OLD]-00999-W,,,,,,Inventory Asset,,1.00,PAIR,5623409000000090078,Head Office,60.00,USAV1989,60919013,,,,5623409000001090775,TBU (8.023%),8.023000,4.81,ItemAmount,TBU,false,60.00,174.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,211.86,211.86,23.90,S&H,,
2026-02-19,5623409000001620479,11-14258-27196,11-14258-27196,Overdue,false,,,,,soundream,5623409000000090078,Head Office,2026-02-19,USD,1.00,Bose OmniJewel satellites speaker - Black,5623409000000235492,[OLD]-04882,,,,,,Inventory Asset,,8.00,,5623409000000090078,Head Office,149.995,USAV1930,11-14258-27196,,,,,,,,,,false,1091.96,1091.96,entity_level,true,0.00,0.0,0.00,108.000,Cost of Goods Sold,,1091.96,1091.96,0.00,S&H,,
2026-02-11,5623409000001621095,LCPU-TAN-021126,LCPU-TAN-021126,Overdue,false,,,,,TAN,5623409000000090078,Head Office,2026-02-11,USD,1.00,Bose Acoustic Wave Music System II - Platinum White,5623409000000103038,[OLD]-04788,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,150.00,USAV1939,LCPU-TAN-021126,,,,,,,,,,false,150.00,1280.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,1280.00,1280.00,0.00,S&H,,
2026-02-11,5623409000001621095,LCPU-TAN-021126,LCPU-TAN-021126,Overdue,false,,,,,TAN,5623409000000090078,Head Office,2026-02-11,USD,1.00,Bose Acoustic Wave® System II 5-CD Changer - Platinum White,5623409000000394983,[OLD]-01367-W,017817403153,,0017817403153,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,100.00,USAV1939,LCPU-TAN-021126,,,,,,,,,,false,100.00,1280.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,1280.00,1280.00,0.00,S&H,,
2026-02-11,5623409000001621095,LCPU-TAN-021126,LCPU-TAN-021126,Overdue,false,,,,,TAN,5623409000000090078,Head Office,2026-02-11,USD,1.00,Bose Wave Music System III - Titanium Silver,5623409000000144581,[OLD]-04914,,,,,,Inventory Asset,,1.00,PCS,5623409000000090078,Head Office,170.00,USAV1939,LCPU-TAN-021126,,,,,,,,,,false,170.00,1280.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,1280.00,1280.00,0.00,S&H,,
2026-02-11,5623409000001621095,LCPU-TAN-021126,LCPU-TAN-021126,Overdue,false,,,,,TAN,5623409000000090078,Head Office,2026-02-11,USD,1.00,Bose Wave III Premium Backlit Remote,5623409000000102851,[OLD]-00090,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,30.00,USAV1939,LCPU-TAN-021126,,,,,,,,,,false,30.00,1280.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,1280.00,1280.00,0.00,S&H,,
2026-02-11,5623409000001621095,LCPU-TAN-021126,LCPU-TAN-021126,Overdue,false,,,,,TAN,5623409000000090078,Head Office,2026-02-11,USD,1.00,Bose Wave Music System (Graphite Gray) (Discontinued by Manufacturer),5623409000000144678,[OLD]-00784,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,130.00,USAV1939,LCPU-TAN-021126,,,,,,,,,,false,130.00,1280.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,1280.00,1280.00,0.00,S&H,,
2026-02-11,5623409000001621095,LCPU-TAN-021126,LCPU-TAN-021126,Overdue,false,,,,,TAN,5623409000000090078,Head Office,2026-02-11,USD,1.00,Bose Wave� Music System III - Limited-Edition Blue,5623409000000144248,[OLD]-01841,,,,,,Inventory Asset,,1.00,,5623409000000090078,Head Office,200.00,USAV1939,LCPU-TAN-021126,,,,,,,,,,false,200.00,1280.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,1280.00,1280.00,0.00,S&H,,
2026-02-11,5623409000001621095,LCPU-TAN-021126,LCPU-TAN-021126,Overdue,false,,,,,TAN,5623409000000090078,Head Office,2026-02-11,USD,1.00,Bose Wave Music System III - Graphite Gray,5623409000000090222,[OLD]-00958,,,,,Bose,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,170.00,USAV1939,LCPU-TAN-021126,,,,,,,,,,false,170.00,1280.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,1280.00,1280.00,0.00,S&H,,
2026-02-11,5623409000001621095,LCPU-TAN-021126,LCPU-TAN-021126,Overdue,false,,,,,TAN,5623409000000090078,Head Office,2026-02-11,USD,1.00,"Bose Wave Multi-CD Changer, Graphite Gray for Bose Wave Music System III",5623409000001160304,,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,130.00,USAV1939,LCPU-TAN-021126,,,,,,,,,,false,130.00,1280.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,1280.00,1280.00,0.00,S&H,,
2026-02-11,5623409000001621095,LCPU-TAN-021126,LCPU-TAN-021126,Overdue,false,,,,,TAN,5623409000000090078,Head Office,2026-02-11,USD,1.00,Bose Acoustimass 6 Series V Home Theater Speaker System (Black),5623409000000103445,[OLD]-01409,,,,,,Inventory Asset,,1.00,set,5623409000000090078,Head Office,200.00,USAV1939,LCPU-TAN-021126,,,,,,,,,,false,200.00,1280.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,1280.00,1280.00,0.00,S&H,,
2026-01-20,5623409000001622563,LCPU-012026,LCPU-012026,Paid,false,,,,,LCPU,5623409000000090078,Head Office,2026-01-20,USD,1.00,"Bose 251 Environmental Speakers, Premium Outdoor Speakers - Black - New",5623409000001225912,[OLD]-04757-Bk-N,,,,,,Inventory Asset,,1.00,PAIR,5623409000000090078,Head Office,0.00,USAV1945,LCPU-012026,,,,,,,,,,false,0.00,0.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,0.00,0.00,0.00,S&H,,
2026-01-20,5623409000001622563,LCPU-012026,LCPU-012026,Paid,false,,,,,LCPU,5623409000000090078,Head Office,2026-01-20,USD,1.00,Bose Bluetooth Audio Adapter - New,5623409000001225925,[OLD]-01137-N,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,0.00,USAV1945,LCPU-012026,,,,,,,,,,false,0.00,0.00,entity_level,true,0.00,0.0,0.00,0.000,Purchase Discounts,,0.00,0.00,0.00,S&H,,
