variant_full_sku,variant_name,platform,external_ref_id,listed_name
00014-P-1,Bose 321 Series II DVD Home Entertainment System - Media Center,ECWID,01712,"Bose 321 Home theater system, 3-2-1 series II Media center only."
00014-P-1-N,Bose 321 Series II DVD Home Entertainment System - Media Center New,ECWID,01755,NEW 3-2-1 series II Media center only. for Bose 321 Home theater system
00014-P-1-R,Bose 321 Series II DVD Home Entertainment System - Media Center Refurbished,EBAY_MEKONG,155532754679,"Bose 321 Home theater system, 3-2-1 series II Media center only.  - FOR PARTS"
00014-P-1-R,Bose 321 Series II DVD Home Entertainment System - Media Center Refurbished,EBAY_USAV,363983400586,"Bose 321 Home theater system, 3-2-1 series II Media center only. For Parts."
00014-P-1-U,Bose 321 Series II DVD Home Entertainment System - Media Center Used,EBAY_MEKONG,154407279323,"Bose 321 Home theater system, 3-2-1 series II Media center only.  - B Grade"
00014-P-2,Bose 321 Series II DVD Home Entertainment System - Main Circuit Board,EBAY_MEKONG,154532086572,"BOSE MAIN CIRCUIT BOARD FOR PCB, for Bose 321 II Media Center 286173-107"
00014-P-2,Bose 321 Series II DVD Home Entertainment System - Main Circuit Board,ECWID,01336,"BOSE MAIN CIRCUIT BOARD FOR PCB, for Bose 321 II Media Center 286173-107"
00014-P-3,Bose 321 Series II DVD Home Entertainment System - Subwoofer,AMAZON,3X-TPUO-CDOF,Bose 321 Series II. Subwoofer only.
00014-P-3,Bose 321 Series II DVD Home Entertainment System - Subwoofer,EBAY_MEKONG,154774036716,Replacement Bose 3-2-1 321 Series II Subwoofer
00014-P-3,Bose 321 Series II DVD Home Entertainment System - Subwoofer,EBAY_USAV,362888781315,Bose 3-2-1 321 Series II Subwoofer Only
00014-P-3,Bose 321 Series II DVD Home Entertainment System - Subwoofer,ECWID,00000-SW,Bose 321 Series II Subwoofer
00014-P-3-U,Bose 321 Series II DVD Home Entertainment System - Subwoofer Used,EBAY_MEKONG,155244379858,Replacement Bose 3-2-1 321 Series II Subwoofer   - B Grade
00014-P-3-U,Bose 321 Series II DVD Home Entertainment System - Subwoofer Used,EBAY_USAV,365380735787,Replacement Bose 3-2-1 321 Series II Subwoofer Only - B Grade
00014-P-3-U,Bose 321 Series II DVD Home Entertainment System - Subwoofer Used,EBAY_DRAGON,255565221978,Replacement Bose 3-2-1 321 Series II Subwoofer   - B Grade
00014-P-4,Bose 321 Series II DVD Home Entertainment System - Complete Cables,ECWID,00091,Complete Cables for Bose 321 Series II
00014-P-5,Bose 321 Series II DVD Home Entertainment System - Subwoofer - Acoustimass Module,AMAZON,B0DW5Z1TZR,Replacement Subwoofer for Bose 3-2-1 321 Series II - Acoustimass Module Only
00014-P-5,Bose 321 Series II DVD Home Entertainment System - Subwoofer - Acoustimass Module,ECWID,01065,Replacement Subwoofer for Bose 3-2-1 321 Series II - Acoustimass Module Only
00014-P-5-N,Bose 321 Series II DVD Home Entertainment System - Subwoofer - Acoustimass Module New,ECWID,01065-N1,NEW Bose 321 Series II Acoustimass module  Subwoofer
00015,Bose Companion 2 Multimedia Speaker System,AMAZON,B00062QY5W,Bose Companion 2; Multimedia Speaker System
00015,Bose Companion 2 Multimedia Speaker System,ECWID,05005,Bose Companion 2; Multimedia Speaker System
00015-P-2,Bose Companion 2 Multimedia Speaker System - Bluetooth Upgrade Kit,EBAY_USAV,365114569539,USAV Bluetooth Upgrade Kit for  Bose Companion 2 Series  III II I
00016,Bose 141 Bookshelf Speakers,AMAZON,B00091U9YW,Bose 141 Pair Fullrange Bookshelf Speakers
00016-BK,Bose 141 Bookshelf Speakers Black,ECWID,00976-B,"Bose 141 Pair Fullrange Bookshelf Speakers (pair, black)"
00016-GY,Bose 141 Bookshelf Speakers Grey,EBAY_DRAGON,267460045364,Bose 141 Bookshelf Speakers Pair Fullrange Grey
00016-GY,Bose 141 Bookshelf Speakers Grey,ECWID,00976-G,"Bose 141 Pair Fullrange Bookshelf Speakers (pair, grey)"
00017-GY,Bose Wave Radio II Grey,AMAZON,111-6364001-6469809,Bose Wave Radio II Graphite Gray W/ Remote
00017-P-1,Bose Wave Radio II - Processor PCB,EBAY_DRAGON,267453998060,Replacement Processor PCB for Bose Wave Radio II AWR1B1 AWR1B2 269837-001
00017-P-1,Bose Wave Radio II - Processor PCB,ECWID,01248,Replacement Processor PCB for Bose Wave Radio II AWR1B1 AWR1B2   269837-001
